TOPIC,SUBTOPIC,SUBTOPIC_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 40-49 years,26,27,Mean intake per person on a given day in milligrams,1,2013-2014,8,2405.5,40.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 40-49 years,26,27,Mean intake per person on a given day in milligrams,1,2015-2016,9,2345.2,69.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 40-49 years,26,27,Mean intake per person on a given day in milligrams,1,2017-2018,10,2287.6,79.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,1999-2000,1,2573.7,130.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2001-2002,2,2500.8,69.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2003-2004,3,2294.6,102.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2005-2006,4,2457.8,91.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2007-2008,5,2552.2,101,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2009-2010,6,2591.9,53.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2011-2012,7,2449.7,64.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2013-2014,8,2390.2,62,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2015-2016,9,2423.2,66.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 50-59 years,27,28,Mean intake per person on a given day in milligrams,1,2017-2018,10,2345.9,120.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,1999-2000,1,2516.5,63.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2001-2002,2,2427,59,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2003-2004,3,2371.5,76.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2005-2006,4,2375.9,84.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2007-2008,5,2378.1,79.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2009-2010,6,2488.3,52,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2011-2012,7,2476,83.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2013-2014,8,2300.6,86.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2015-2016,9,2326.1,78.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 60-69 years,28,29,Mean intake per person on a given day in milligrams,1,2017-2018,10,2364.3,87.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,1999-2000,1,2279,64,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2001-2002,2,2263,76.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2003-2004,3,2335.9,39,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2005-2006,4,2222.7,74.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2007-2008,5,2189.4,40.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2009-2010,6,2339.4,36.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2011-2012,7,2344.7,58.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2013-2014,8,2290.4,56.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2015-2016,9,2171.1,68.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 70 years and older,29,30,Mean intake per person on a given day in milligrams,1,2017-2018,10,2328.6,69.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,1999-2000,1,2463.3,63.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2001-2002,2,2515.4,64.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2003-2004,3,2509.2,68.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2005-2006,4,2443.3,55,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2007-2008,5,2333.8,51.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2009-2010,6,2427.4,56.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2011-2012,7,2527.4,39.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2013-2014,8,2423.3,37,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2015-2016,9,2227.1,42.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-19 years,30,31,Mean intake per person on a given day in milligrams,1,2017-2018,10,2259.1,49.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,1999-2000,1,2218.9,81.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2001-2002,2,2215.8,52.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2003-2004,3,2184.3,75.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2005-2006,4,2083.5,56.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2007-2008,5,2059,48.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2009-2010,6,2092.1,37.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2011-2012,7,2129.4,61.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2013-2014,8,2019.1,76.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2015-2016,9,1949.9,45.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 2-5 years,31,32,Mean intake per person on a given day in milligrams,1,2017-2018,10,2089.4,81.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,1999-2000,1,2273,111.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2001-2002,2,2340.5,79.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2003-2004,3,2388.1,81.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2005-2006,4,2258.5,48.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2007-2008,5,2169.7,56.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2009-2010,6,2248,50.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2011-2012,7,2364.3,57.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2013-2014,8,2332.4,53.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2015-2016,9,2155.8,49.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 6-11 years,32,33,Mean intake per person on a given day in milligrams,1,2017-2018,10,2125.5,56.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,1999-2000,1,2735.8,140.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2001-2002,2,2791,81.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2003-2004,3,2745.2,104.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2005-2006,4,2729.5,75.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2007-2008,5,2586.9,108.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2009-2010,6,2750.3,112.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2011-2012,7,2843.7,82.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2013-2014,8,2665.3,41.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2015-2016,9,2408.4,84.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 12-19 years,33,34,Mean intake per person on a given day in milligrams,1,2017-2018,10,2434.2,86.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,1999-2000,1,3178.6,41.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2001-2002,2,3177,72.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2003-2004,3,3121.5,41.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2005-2006,4,3174.5,43.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2007-2008,5,3026,50.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2009-2010,6,3171.6,43.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2011-2012,7,3195.1,54.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2013-2014,8,3016.1,36,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2015-2016,9,2966.9,38.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20 years and older,34,35,Mean intake per person on a given day in milligrams,1,2017-2018,10,2936.5,37.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,1999-2000,1,2968,63.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2001-2002,2,3148.7,226.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2003-2004,3,3101.6,82.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2005-2006,4,2950.8,73.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2007-2008,5,2938.5,117.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2009-2010,6,2910.7,121.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2011-2012,7,2982.7,68.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2013-2014,8,3009.5,96.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2015-2016,9,2885.1,96.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 20-29 years,35,36,Mean intake per person on a given day in milligrams,1,2017-2018,10,2643.3,116.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,1999-2000,1,3245.4,141.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2001-2002,2,3378.6,85.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2003-2004,3,3294.8,136.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2005-2006,4,3376.9,75.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2007-2008,5,3080,96.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2009-2010,6,3206.5,80.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Potassium intake,,,Multiple Characteristics,5,Sex and age group,5,6,Male: 30-39 years,36,37,Mean intake per person on a given day in milligrams,1,2011-2012,7,3287.8,107,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
